央卫频道1,#genre#
延边卫视,http://180.158.191.162:9999/udp/239.45.0.39:5140
云南卫视,http://180.158.191.162:9999/udp/239.45.0.4:5140
贵州卫视,http://180.158.191.162:9999/udp/239.45.1.80:5140
四川卫视,http://180.158.191.162:9999/udp/239.45.1.83:5140
重庆卫视,http://180.158.191.162:9999/udp/239.45.1.84:5140
陕西卫视,http://180.158.191.162:9999/udp/239.45.1.232:5140
甘肃卫视,http://180.158.191.162:9999/udp/239.45.0.15:5140
宁夏卫视,http://180.158.191.162:9999/udp/239.45.1.213:5140
青海卫视,http://180.158.191.162:9999/udp/239.45.0.37:5140
内蒙卫视,http://180.158.191.162:9999/udp/239.45.1.238:5140
西藏卫视,http://180.158.191.162:9999/udp/239.45.1.231:5140
新疆卫视,http://180.158.191.162:9999/udp/239.45.1.116:5140
兵团卫视,http://180.158.191.162:9999/udp/239.45.1.117:5140
三沙卫视,http://180.158.191.162:9999/udp/239.45.0.56:5140
康巴卫视,http://180.158.191.162:9999/udp/239.45.1.251:5140

东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
东方卫视,http://223.215.11.132:2000/rtp/238.1.78.163:7176
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://114.246.183.162:4022/rtp/239.3.1.136:8032
东方卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/349/2024054503.m3u8
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.41.27.144:18888/udp/239.45.3.178:5140
浙江卫视,http://110.178.38.156:8083/udp/239.1.1.38:8038
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$1920x1080
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$1920x1080
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265024/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖北卫视,http://119.98.133.130:4000/rtp/239.254.96.115:8664
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
湖北卫视,http://113.93.49.27:2000/udp/239.77.0.95:5146
湖北卫视,http://113.93.51.232:2000/udp/239.77.1.174:5146

北京卫视,http://114.243.97.208:8822/rtp/239.3.1.241:8000
天津卫视,http://114.243.97.208:8822/rtp/239.3.1.141:1234
东方卫视,http://114.243.97.208:8822/rtp/239.3.1.136:8032
东南卫视,http://114.243.97.208:8822/rtp/239.3.1.156:8148
海南卫视,http://114.243.97.208:8822/rtp/239.3.1.45:8304
广东卫视,http://114.243.97.208:8822/rtp/239.3.1.142:8048
广西卫视,http://114.243.97.208:8822/rtp/239.3.1.39:8300
深圳卫视,http://114.243.97.208:8822/rtp/239.3.1.134:8020
江苏卫视,http://114.243.97.208:8822/rtp/239.3.1.135:8028
江西卫视,http://114.243.97.208:8822/rtp/239.3.1.123:8164
浙江卫视,http://114.243.97.208:8822/rtp/239.3.1.137:8036
湖北卫视,http://114.243.97.208:8822/rtp/239.3.1.138:8044
湖南卫视,http://114.243.97.208:8822/rtp/239.3.1.132:8012
安徽卫视,http://114.243.97.208:8822/rtp/239.3.1.211:8064
山东卫视,http://114.243.97.208:8822/rtp/239.3.1.209:8052
山西卫视,http://114.243.97.208:8822/rtp/239.3.1.42:8172
教育卫视,http://114.243.97.208:8822/rtp/239.3.1.52:4120
河北卫视,http://114.243.97.208:8822/rtp/239.3.1.148:8072
河南卫视,http://114.243.97.208:8822/rtp/239.3.1.27:8128
厦门卫视,http://114.243.97.208:8822/rtp/239.3.1.143:4120
龙江卫视,http://114.243.97.208:8822/rtp/239.3.1.133:8016
吉林卫视,http://114.243.97.208:8822/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.97.208:8822/rtp/239.3.1.210:8056
三沙卫视,http://114.243.97.208:8822/rtp/239.3.1.155:4120
云南卫视,http://114.243.97.208:8822/rtp/239.3.1.26:8108
贵州卫视,http://114.243.97.208:8822/rtp/239.3.1.149:8076
四川卫视,http://114.243.97.208:8822/rtp/239.3.1.29:8288
重庆卫视,http://114.243.97.208:8822/rtp/239.3.1.122:8160
陕西卫视,http://114.243.97.208:8822/rtp/239.3.1.41:8140
甘肃卫视,http://114.243.97.208:8822/rtp/239.3.1.49:8188
宁夏卫视,http://114.243.97.208:8822/rtp/239.3.1.46:8124
青海卫视,http://114.243.97.208:8822/rtp/239.3.1.44:8184
内蒙卫视,http://114.243.97.208:8822/rtp/239.3.1.43:8176
西藏卫视,http://114.243.97.208:8822/rtp/239.3.1.47:8164
新疆卫视,http://114.243.97.208:8822/rtp/239.3.1.48:8160
兵团卫视,http://114.243.97.208:8822/rtp/239.3.1.144:4120

北京卫视,http://114.243.104.64:8822/rtp/239.3.1.241:8000
天津卫视,http://114.243.104.64:8822/rtp/239.3.1.141:1234
东方卫视,http://114.243.104.64:8822/rtp/239.3.1.136:8032
东南卫视,http://114.243.104.64:8822/rtp/239.3.1.156:8148
海南卫视,http://114.243.104.64:8822/rtp/239.3.1.45:8304
广东卫视,http://114.243.104.64:8822/rtp/239.3.1.142:8048
广西卫视,http://114.243.104.64:8822/rtp/239.3.1.39:8300
深圳卫视,http://114.243.104.64:8822/rtp/239.3.1.134:8020
江苏卫视,http://114.243.104.64:8822/rtp/239.3.1.135:8028
江西卫视,http://114.243.104.64:8822/rtp/239.3.1.123:8164
浙江卫视,http://114.243.104.64:8822/rtp/239.3.1.137:8036
湖北卫视,http://114.243.104.64:8822/rtp/239.3.1.138:8044
湖南卫视,http://114.243.104.64:8822/rtp/239.3.1.132:8012
安徽卫视,http://114.243.104.64:8822/rtp/239.3.1.211:8064
山东卫视,http://114.243.104.64:8822/rtp/239.3.1.209:8052
山西卫视,http://114.243.104.64:8822/rtp/239.3.1.42:8172
教育卫视,http://114.243.104.64:8822/rtp/239.3.1.52:4120
河北卫视,http://114.243.104.64:8822/rtp/239.3.1.148:8072
河南卫视,http://114.243.104.64:8822/rtp/239.3.1.27:8128
厦门卫视,http://114.243.104.64:8822/rtp/239.3.1.143:4120
龙江卫视,http://114.243.104.64:8822/rtp/239.3.1.133:8016
吉林卫视,http://114.243.104.64:8822/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.104.64:8822/rtp/239.3.1.210:8056
三沙卫视,http://114.243.104.64:8822/rtp/239.3.1.155:4120
云南卫视,http://114.243.104.64:8822/rtp/239.3.1.26:8108
贵州卫视,http://114.243.104.64:8822/rtp/239.3.1.149:8076
四川卫视,http://114.243.104.64:8822/rtp/239.3.1.29:8288
重庆卫视,http://114.243.104.64:8822/rtp/239.3.1.122:8160
陕西卫视,http://114.243.104.64:8822/rtp/239.3.1.41:8140
甘肃卫视,http://114.243.104.64:8822/rtp/239.3.1.49:8188
宁夏卫视,http://114.243.104.64:8822/rtp/239.3.1.46:8124
青海卫视,http://114.243.104.64:8822/rtp/239.3.1.44:8184
内蒙卫视,http://114.243.104.64:8822/rtp/239.3.1.43:8176
西藏卫视,http://114.243.104.64:8822/rtp/239.3.1.47:8164
新疆卫视,http://114.243.104.64:8822/rtp/239.3.1.48:8160
兵团卫视,http://114.243.104.64:8822/rtp/239.3.1.144:4120

北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010083/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/1.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8
山西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010114/1.m3u8
教育卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010112/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8
河南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010071/1.m3u8
龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010113/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010110/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
内蒙卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/1.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010123/1.m3u8
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u8

北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000007495/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8

北京卫视,http://114.243.97.208:8822/rtp/239.3.1.241:8000
天津卫视,http://114.243.97.208:8822/rtp/239.3.1.141:1234
东方卫视,http://114.243.97.208:8822/rtp/239.3.1.136:8032
东南卫视,http://114.243.97.208:8822/rtp/239.3.1.156:8148
海南卫视,http://114.243.97.208:8822/rtp/239.3.1.45:8304
广东卫视,http://114.243.97.208:8822/rtp/239.3.1.142:8048
广西卫视,http://114.243.97.208:8822/rtp/239.3.1.39:8300
深圳卫视,http://114.243.97.208:8822/rtp/239.3.1.134:8020
江苏卫视,http://114.243.97.208:8822/rtp/239.3.1.135:8028
江西卫视,http://114.243.97.208:8822/rtp/239.3.1.123:8164
浙江卫视,http://114.243.97.208:8822/rtp/239.3.1.137:8036
湖北卫视,http://114.243.97.208:8822/rtp/239.3.1.138:8044
湖南卫视,http://114.243.97.208:8822/rtp/239.3.1.132:8012
安徽卫视,http://114.243.97.208:8822/rtp/239.3.1.211:8064
山东卫视,http://114.243.97.208:8822/rtp/239.3.1.209:8052
山西卫视,http://114.243.97.208:8822/rtp/239.3.1.42:8172
教育卫视,http://114.243.97.208:8822/rtp/239.3.1.52:4120
河北卫视,http://114.243.97.208:8822/rtp/239.3.1.148:8072
河南卫视,http://114.243.97.208:8822/rtp/239.3.1.27:8128
厦门卫视,http://114.243.97.208:8822/rtp/239.3.1.143:4120
龙江卫视,http://114.243.97.208:8822/rtp/239.3.1.133:8016
吉林卫视,http://114.243.97.208:8822/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.97.208:8822/rtp/239.3.1.210:8056
三沙卫视,http://114.243.97.208:8822/rtp/239.3.1.155:4120
云南卫视,http://114.243.97.208:8822/rtp/239.3.1.26:8108
贵州卫视,http://114.243.97.208:8822/rtp/239.3.1.149:8076
四川卫视,http://114.243.97.208:8822/rtp/239.3.1.29:8288
重庆卫视,http://114.243.97.208:8822/rtp/239.3.1.122:8160
陕西卫视,http://114.243.97.208:8822/rtp/239.3.1.41:8140
甘肃卫视,http://114.243.97.208:8822/rtp/239.3.1.49:8188
宁夏卫视,http://114.243.97.208:8822/rtp/239.3.1.46:8124
青海卫视,http://114.243.97.208:8822/rtp/239.3.1.44:8184
内蒙卫视,http://114.243.97.208:8822/rtp/239.3.1.43:8176
西藏卫视,http://114.243.97.208:8822/rtp/239.3.1.47:8164
新疆卫视,http://114.243.97.208:8822/rtp/239.3.1.48:8160
兵团卫视,http://114.243.97.208:8822/rtp/239.3.1.144:4120

北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225728/2.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225740/2.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225735/2.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225620/2.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225639/2.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226248/2.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226549/2.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225739/2.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225613/2.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226344/2.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225612/2.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225610/2.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225627/2.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226391/2.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226456/2.m3u8
山西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225624/2.m3u8
教育卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225655/2.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226480/2.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226406/2.m3u8
龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226327/2.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226546/2.m3u8
延边卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226516/2.m3u8
云南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226444/2.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225626/2.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226338/2.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225618/2.m3u8
陕西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225625/2.m3u8
甘肃卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225633/2.m3u8
宁夏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225632/2.m3u8
青海卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226323/2.m3u8
内蒙卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226389/2.m3u8
西藏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225638/2.m3u8
新疆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225635/2.m3u8
兵团卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226439/2.m3u8
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8
安多卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225659/2.m3u8

广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265034/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3$1920x1080
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3$1920x1080
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265030/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3
江西卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3
河北卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265028/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000024621/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265023/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3
甘肃卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
贵州卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3
辽宁卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265022/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3
重庆卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3
青海卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3
